"trip_id","date_time_start_solar","time_of_day","time_since_sunrise_h","time_since_sunrise_cos"
2118,2013-06-10 17:53:56,"PM",14.8191666666667,-0.739777905928878
2119,2013-06-11 13:00:05,"PM",9.93083333333333,-0.856830025502797
2122,2013-06-12 16:13:31,"PM",13.1625,-0.954044402406281
2124,2013-06-14 02:22:13,"AM",-0.68,0.984195607969242
2126,2013-06-15 01:44:35,"AM",-1.30305555555556,0.942374163200563
2127,2013-06-15 14:56:34,"PM",11.8966666666667,-0.999634100640382
2128,2013-06-16 01:50:09,"AM",-1.20694444444444,0.950493136086881
2129,2013-06-16 15:24:21,"PM",12.3630555555556,-0.995486364830658
2130,2013-06-17 02:15:43,"AM",-0.778888888888889,0.979281757625086
2131,2013-06-17 16:08:50,"PM",13.1063888888889,-0.95834334777543
2132,2013-06-18 15:11:46,"PM",12.1558333333333,-0.999167914907963
2133,2013-06-19 13:51:11,"PM",10.8125,-0.952062677713924
2134,2013-06-19 19:22:21,"PM",16.3316666666667,-0.423013672870882
2136,2013-06-20 02:54:21,"AM",-0.136388888888889,0.999362589669719
2137,2013-06-20 12:29:17,"PM",9.44583333333333,-0.784641137048617
2138,2013-06-21 15:05:03,"PM",12.0391666666667,-0.999947430157455
2139,2013-06-22 14:46:03,"PM",11.7180555555556,-0.997277065781911
2140,2013-06-23 14:32:25,"PM",11.4858333333333,-0.99095394488032
2142,2013-06-24 12:56:33,"PM",9.88138888888889,-0.850084243333704
2144,2013-06-25 12:09:31,"PM",9.09,-0.723569779188449
2145,2013-06-25 18:28:43,"PM",15.41,-0.627283673358802
2146,2013-06-26 02:50:33,"AM",-0.234722222222222,0.998112534564064
2149,2013-06-27 14:11:38,"PM",11.1066666666667,-0.972775878209397
2151,2013-06-28 13:13:29,"PM",10.1263888888889,-0.882092610734538
2152,2013-06-29 12:48:23,"PM",9.69611111111111,-0.823549098464849
2154,2013-06-30 15:38:58,"PM",12.5261111111111,-0.99052944326052
2155,2013-07-01 10:52:57,"AM",7.74444444444444,-0.44098377434459
2158,2013-07-02 13:28:12,"PM",10.3169444444444,-0.904486164016892
2159,2013-07-03 14:22:58,"PM",11.2133333333333,-0.978867388761685
2160,2013-07-04 04:27:04,"AM",1.26444444444444,0.945707823451229
2161,2013-07-04 13:50:00,"PM",10.6466666666667,-0.937888934611898
2164,2013-07-05 15:33:07,"PM",12.3469444444444,-0.995877804995385
2165,2013-07-06 13:51:50,"PM",10.6397222222222,-0.937256638138898
2166,2013-07-07 15:30:09,"PM",12.2583333333333,-0.997713861131257
2167,2013-07-08 13:46:41,"PM",10.5125,-0.925126911876195
2171,2013-07-10 15:12:47,"PM",11.9033333333333,-0.999679788028193
2172,2013-07-11 13:31:28,"PM",10.1913888888889,-0.889980792154342
2175,2013-07-13 13:05:33,"PM",9.71,-0.825606210754552
2180,2013-07-14 18:03:43,"PM",14.6541666666667,-0.768143855037964
2183,2013-07-15 16:25:21,"PM",12.9883333333333,-0.966711837334827
2186,2013-07-16 14:18:37,"PM",10.8491666666667,-0.954955226394255
2188,2013-07-16 20:06:37,"PM",16.6497222222222,-0.346185283361486
2189,2013-07-17 13:10:52,"PM",9.6925,-0.823012464658881
2192,2013-07-17 20:10:17,"PM",16.6830555555556,-0.337985161361011
2201,2013-07-26 17:05:57,"PM",13.3408333333333,-0.939019254831806
2202,2013-07-27 16:21:10,"PM",12.5627777777778,-0.989165836807944
1353,2011-05-22 02:08:25,"AM",-1.32444444444444,0.940485992667762
1354,2011-05-23 02:39:45,"AM",-0.774444444444444,0.97951671696004
1355,2011-05-23 18:31:43,"PM",15.0916666666667,-0.689935457662039
1356,2011-05-24 01:25:35,"AM",-1.98333333333333,0.868198814489142
1357,2011-05-25 01:41:03,"AM",-1.69833333333333,0.902773044326793
1360,2011-05-25 18:13:50,"PM",14.8475,-0.734766626172795
1361,2011-05-26 02:20:28,"AM",-1.01611111111111,0.964825569963527
1363,2011-05-29 02:43:31,"AM",-0.559722222222222,0.989282953804721
1364,2011-05-30 01:18:27,"AM",-1.955,0.871855656046944
1365,2011-05-30 08:18:17,"AM",5.04222222222222,0.248126346269012
1367,2011-05-31 00:52:56,"AM",21.6197222222222,0.812041088430079
1368,2011-06-01 00:34:31,"AM",21.3338888888889,0.766137924684369
1372,2011-06-03 14:51:50,"PM",11.6805555555556,-0.996505019158539
1373,2011-06-04 13:06:30,"PM",9.94277777777778,-0.858438136534277
1375,2011-06-05 01:30:44,"AM",-1.6375,0.909508369425101
1376,2011-06-05 11:53:25,"AM",8.74,-0.657375245794096
1378,2011-06-07 00:39:05,"AM",21.5172222222222,0.796090030556952
1381,2011-06-08 00:56:19,"AM",21.8186111111111,0.841314289396705
1384,2011-06-09 00:54:22,"AM",21.7994444444444,0.838591344538457
1386,2011-06-14 00:55:53,"AM",21.8727777777778,0.848894820409555
1387,2011-06-14 14:34:21,"PM",11.5197222222222,-0.992105584201139
1388,2011-06-14 18:45:12,"PM",15.7008333333333,-0.566226427003748
1390,2011-06-16 12:30:04,"PM",9.45694444444444,-0.786441176964831
1392,2011-06-16 18:32:26,"PM",15.4966666666667,-0.609453528517681
1393,2011-06-18 01:01:41,"AM",21.9866666666667,0.864274801953705
1394,2011-06-19 02:37:21,"AM",-0.417222222222222,0.994040493663143
1395,2011-06-20 01:32:25,"AM",-1.50055555555556,0.923823863690552
1396,2011-06-21 00:50:01,"AM",21.7927777777778,0.837639280449579
1398,2011-06-21 16:35:18,"PM",13.5452777777778,-0.919278519812023
1399,2011-06-22 01:07:34,"AM",22.0830555555556,0.876691774898911
1400,2011-06-22 11:31:49,"AM",8.48388888888889,-0.605409755438601
1401,2011-06-23 01:39:36,"AM",-1.39111111111111,0.934411857967299
1402,2011-06-24 01:04:25,"AM",22.0225,0.868955605308156
1403,2011-06-24 14:14:43,"PM",11.1883333333333,-0.977508009077307
1411,2011-07-04 01:21:48,"AM",-1.81388888888889,0.889349881685587
1412,2011-07-04 16:33:33,"PM",13.3816666666667,-0.935289709290919
1413,2011-07-04 19:25:35,"PM",16.2488888888889,-0.442549561208169
1414,2011-07-05 09:34:54,"AM",6.38666666666667,-0.101056297182946
1416,2011-07-05 18:20:44,"PM",15.1505555555556,-0.678693935473971
1419,2011-07-07 13:42:28,"PM",10.4741666666667,-0.921270277319064
1420,2011-07-07 17:28:43,"PM",14.245,-0.832196139479023
1424,2011-07-08 18:53:16,"PM",15.6336111111111,-0.580643750024273
1425,2011-07-09 17:25:28,"PM",14.1488888888889,-0.845883008091406
1426,2011-07-09 19:37:14,"PM",16.345,-0.419848135151627
1427,2011-07-10 14:14:56,"PM",10.9511111111111,-0.962534154559223
1428,2011-07-10 17:47:54,"PM",14.5005555555556,-0.793264791139459
1429,2011-07-11 14:24:56,"PM",11.095,-0.972063508153557
1431,2011-07-12 14:44:57,"PM",11.4047222222222,-0.987880981767156
1436,2011-07-16 00:56:16,"AM",21.5180555555556,0.796222041013969
1437,2011-07-16 17:25:08,"PM",13.9719444444444,-0.869674474353192
1439,2011-07-18 02:07:47,"AM",-1.37166666666667,0.936212966508098
1440,2011-07-18 13:06:28,"PM",9.60611111111111,-0.80995634747606
1441,2011-07-19 01:32:35,"AM",-1.98694444444444,0.867729310108054
1445,2011-07-20 09:40:29,"AM",6.11555555555556,-0.0302477593861608
1450,2011-07-25 14:07:10,"PM",10.4091666666667,-0.914518923945135
1451,2011-07-26 18:05:17,"PM",14.3463888888889,-0.817186815515324
1452,2011-07-27 13:11:25,"PM",9.41694444444444,-0.77992999947003
1455,2011-07-30 15:57:27,"PM",12.0869444444444,-0.999740956809676
1521,2012-05-01 12:36:26,"PM",8.43888888888889,-0.595991319606598
1522,2012-05-02 11:13:51,"AM",7.10194444444444,-0.284503399254935
1524,2012-05-03 03:10:10,"AM",-0.920277777777778,0.971116930699186
1526,2012-05-03 13:53:18,"PM",9.79861111111111,-0.838472476166874
1527,2012-05-04 09:17:49,"AM",5.24583333333333,0.19616007650871
1528,2012-05-04 16:32:14,"PM",12.4861111111111,-0.991912912896894
1529,2012-05-04 18:23:11,"PM",14.3352777777778,-0.81885995657689
1530,2012-05-05 03:41:26,"AM",-0.322222222222222,0.996444008817972
1531,2012-05-05 14:39:36,"PM",10.6472222222222,-0.937939384436779
1532,2012-05-06 03:37:02,"AM",-0.357777777777778,0.995616546116517
1533,2012-05-06 09:54:14,"AM",5.92888888888889,0.0186157699806928
1534,2012-05-06 14:23:39,"PM",10.4191666666667,-0.915574880147556
1535,2012-05-07 06:20:11,"AM",2.39888888888889,0.809187939943785
1536,2012-05-08 08:02:20,"AM",4.13805555555556,0.468379638364113
1537,2012-05-08 13:41:56,"PM",9.79805555555556,-0.838393208414173
1538,2012-05-08 18:37:27,"PM",14.7233333333333,-0.756424550434799
1539,2012-05-09 03:13:51,"AM",-0.633611111111111,0.986273596328655
1540,2012-05-09 10:15:52,"AM",6.4,-0.104528463267653
1541,2012-05-10 02:51:22,"AM",-0.972222222222222,0.967782453543201
1543,2012-05-10 13:33:26,"PM",9.72861111111111,-0.82834562304737
1544,2012-05-10 19:04:22,"PM",15.2441666666667,-0.660493227789525
1545,2012-05-11 03:07:19,"AM",-0.671111111111111,0.984605037584967
1546,2012-05-11 11:55:05,"AM",8.125,-0.528067850650368
1547,2012-05-11 18:56:32,"PM",15.1491666666667,-0.678960933696925
1548,2012-05-12 02:52:02,"AM",-0.891111111111111,0.972910539042104
1549,2012-05-12 09:55:58,"AM",6.17444444444444,-0.0456535749654954
1550,2012-05-13 03:14:54,"AM",-0.475833333333333,0.992250828372171
1551,2012-05-13 10:49:23,"AM",7.09888888888889,-0.283736423336633
1552,2012-05-14 03:40:00,"AM",-0.0236111111111111,0.999980895365884
1553,2012-05-14 15:49:52,"PM",12.1408333333333,-0.999320375579378
1556,2012-05-15 07:37:24,"AM",3.96638888888889,0.507601021059345
1557,2012-05-15 13:02:55,"PM",9.39138888888889,-0.775725258256722
1558,2012-05-16 03:09:40,"AM",-0.463611111111111,0.992643322538005
1559,2012-05-16 12:01:48,"PM",8.40527777777778,-0.588902524997844
1560,2012-05-17 03:20:41,"AM",-0.248055555555556,0.997892087694841
1561,2012-05-17 12:06:05,"PM",8.50861111111111,-0.610548403329881
1562,2012-05-18 03:05:50,"AM",-0.464444444444444,0.992616884376845
1563,2012-05-19 14:05:21,"PM",10.5580555555556,-0.929588970016438
1564,2012-05-20 14:51:36,"PM",11.3586111111111,-0.985935333063888
1565,2012-05-21 18:50:36,"PM",15.3711111111111,-0.635179963930201
1566,2012-05-22 02:34:21,"AM",-0.871388888888889,0.974091218915205
1567,2012-05-22 15:22:51,"PM",11.9366666666667,-0.999862544538437
1568,2012-05-23 08:03:01,"AM",4.63388888888889,0.350071144108188
1569,2012-05-24 08:11:50,"AM",4.8075,0.307149004793268
1570,2012-05-25 07:03:39,"AM",3.6975,0.566945504900231
1571,2012-05-26 14:38:58,"PM",11.3108333333333,-0.983767801433213
1572,2012-05-27 07:33:12,"AM",4.23916666666667,0.444830582593907
1573,2012-05-28 19:20:57,"PM",16.0583333333333,-0.486716589170808
1574,2012-05-29 18:45:26,"PM",15.4888888888889,-0.6110666215296
1575,2012-05-30 09:50:24,"AM",6.59305555555556,-0.154638539421542
1576,2012-05-31 08:39:16,"AM",5.42833333333333,0.149103902863956
1577,2012-06-01 01:37:55,"AM",-1.57472222222222,0.916217097972028
1578,2012-06-01 12:17:12,"PM",9.08,-0.721760228098362
1579,2012-06-03 08:39:44,"AM",5.49194444444444,0.132616797647344
1580,2012-06-04 12:37:52,"PM",9.47722222222222,-0.789709084891081
1581,2012-06-05 12:04:31,"PM",8.9375,-0.695442635009612
1582,2012-06-06 00:45:28,"AM",21.6194444444444,0.811998645673876
1583,2012-06-06 13:51:26,"PM",10.7336111111111,-0.945542249083422
1584,2012-06-06 17:37:59,"PM",14.5091666666667,-0.7918901346119
1585,2012-06-07 07:20:33,"AM",4.23194444444444,0.446523190922842
1586,2012-06-08 13:56:43,"PM",10.8469444444444,-0.954782422689259
1588,2012-06-09 01:43:20,"AM",-1.365,0.936824906875661
1590,2012-06-09 15:53:48,"PM",12.81,-0.977599937764791
1591,2012-06-10 13:57:57,"PM",10.8891666666667,-0.958010366701959
1592,2012-06-12 00:21:30,"AM",21.29,0.758703110658978
1593,2012-06-13 12:10:37,"PM",9.1225,-0.729416506289053
1594,2012-06-14 01:04:23,"AM",22.0186111111111,0.868451303164563
1595,2012-06-14 14:24:07,"PM",11.3527777777778,-0.98567895287626
1596,2012-06-15 00:57:32,"AM",21.9097222222222,0.853967301919733
1598,2012-06-16 07:15:33,"AM",4.21694444444444,0.450033500586014
1599,2012-06-16 19:17:04,"PM",16.2422222222222,-0.444113999989036
1600,2012-06-18 01:01:24,"AM",21.9827777777778,0.863762225112993
1601,2012-06-18 16:22:23,"PM",13.3330555555556,-0.939717490707811
1602,2012-06-18 22:52:20,"PM",19.8322222222222,0.461490572710693
1603,2012-06-19 18:29:39,"PM",15.4533333333333,-0.618408395357554
1604,2012-06-20 00:34:15,"AM",21.53,0.798110023334011
1605,2012-06-20 18:24:50,"PM",15.3711111111111,-0.635179963930201
1607,2012-06-22 10:32:28,"AM",7.49083333333333,-0.380465180810275
1608,2012-06-22 16:21:21,"PM",13.3055555555556,-0.942154991835597
1609,2012-06-23 03:26:08,"AM",0.379722222222222,0.995062790066068
1611,2012-06-23 17:05:02,"PM",14.0280555555556,-0.86232961312484
1612,2012-06-24 16:25:52,"PM",13.3686111111111,-0.936493793297052
1613,2012-06-24 19:46:38,"PM",16.7147222222222,-0.330171195161553
1616,2012-06-28 11:36:38,"AM",8.50972222222222,-0.610778754831786
1618,2012-06-29 10:24:45,"AM",7.29944444444444,-0.333669754056202
1623,2012-07-01 00:34:00,"AM",21.44,0.78369345732584
1624,2012-07-01 14:21:26,"PM",11.2158333333333,-0.979001021447232
1625,2012-07-02 01:26:37,"AM",-1.71333333333333,0.901077021322092
1627,2012-07-02 15:07:52,"PM",11.9744444444444,-0.999977619164725
1628,2012-07-02 18:23:19,"PM",15.2319444444444,-0.662892332391424
1629,2012-07-03 01:34:58,"AM",-1.59027777777778,0.914577752684144
1631,2012-07-04 01:16:28,"AM",-1.91666666666667,0.876726755707508
1632,2012-07-04 12:35:17,"PM",9.39722222222222,-0.776688101297546
1634,2012-07-07 15:47:16,"PM",12.5386111111111,-0.990074825402413
1635,2012-07-08 15:21:07,"PM",12.0816666666667,-0.999771450448563
1636,2012-07-09 00:57:02,"AM",21.6802777777778,0.821190710424186
1638,2012-07-10 14:09:52,"PM",10.8491666666667,-0.954955226394255
1639,2012-07-11 11:15:58,"AM",7.92722222222222,-0.483409709296883
1640,2012-07-12 15:03:29,"PM",11.6947222222222,-0.996807973714124
1643,2012-07-14 15:36:42,"PM",12.1977777777778,-0.998659813578008
1645,2012-07-15 16:16:13,"PM",12.83,-0.976484514544769
1646,2012-07-16 15:52:01,"PM",12.3994444444444,-0.994537087897885
1648,2012-07-17 14:05:15,"PM",10.5922222222222,-0.932848776528952
1649,2012-07-18 13:17:04,"PM",9.76111111111111,-0.833082180545069
1650,2012-07-19 13:24:58,"PM",9.86388888888889,-0.847662503781642
1652,2012-07-20 16:39:03,"PM",13.0697222222222,-0.961040894346412
1653,2012-07-20 19:37:56,"PM",16.0508333333333,-0.488430880769718
1655,2012-07-21 14:44:12,"PM",11.1258333333333,-0.973926496455925
1656,2012-07-22 16:03:01,"PM",12.4091666666667,-0.994268181494725
1658,2012-07-24 15:45:55,"PM",12.0625,-0.999866137909562
1659,2012-07-25 17:13:01,"PM",13.4827777777778,-0.925595566436944
499,2011-05-29 02:19:57,"AM",-0.953055555555556,0.969033691119624
500,2011-05-30 02:17:01,"AM",-0.979166666666667,0.967323091151623
505,2011-06-08 07:40:58,"AM",4.57527777777778,0.364402779054395
506,2011-06-09 03:19:38,"AM",0.231666666666667,0.998161340856094
507,2011-06-10 01:30:03,"AM",-1.58388888888889,0.91525289230683
508,2011-06-10 07:32:53,"AM",4.4625,0.391735010851956
509,2011-06-11 07:08:42,"AM",4.07,0.484046186061783
510,2011-06-13 10:44:59,"AM",7.69027777777778,-0.428212379881478
511,2011-06-14 02:36:40,"AM",-0.441944444444444,0.993314127635254
513,2011-06-14 16:19:19,"PM",13.2688888888889,-0.945329007723604
517,2011-06-20 11:02:08,"AM",7.99416666666667,-0.498676855420998
518,2011-06-20 18:41:55,"PM",15.6575,-0.575540606585932
520,2011-06-21 11:22:40,"AM",8.33416666666667,-0.573755133952612
540,2011-07-10 23:23:50,"PM",20.0988888888889,0.522250519643546
541,2011-07-11 08:07:06,"AM",4.7975,0.309639393178296
542,2011-07-11 18:53:01,"PM",15.5627777777778,-0.595640892017303
543,2011-07-12 10:59:24,"AM",7.64527777777778,-0.417536703289348
546,2011-07-15 13:13:41,"PM",9.80777777777778,-0.839777832052308
604,2012-05-01 12:57:00,"PM",8.78111111111111,-0.665447514750115
605,2012-05-01 20:07:05,"PM",15.9494444444444,-0.511418076264447
612,2012-05-03 00:30:51,"AM",20.3844444444444,0.584485718217498
618,2012-05-05 05:12:56,"AM",1.20194444444444,0.950899086625398
621,2012-05-06 03:28:07,"AM",-0.507222222222222,0.991196293855306
626,2012-05-06 15:46:15,"PM",11.7947222222222,-0.998556267927598
627,2012-05-07 03:18:47,"AM",-0.625555555555556,0.986619629463014
640,2012-05-08 10:38:30,"AM",6.74083333333333,-0.19273604679143
642,2012-05-09 03:05:57,"AM",-0.766111111111111,0.979953691146724
643,2012-05-09 08:18:45,"AM",4.44805555555556,0.395211519894029
648,2012-05-12 03:14:14,"AM",-0.521388888888889,0.990698427403254
653,2012-05-13 13:32:19,"PM",9.81416666666667,-0.840684765888926
657,2012-05-14 06:09:23,"AM",2.46583333333333,0.79876678671066
662,2012-05-15 09:05:48,"AM",5.43916666666667,0.146298850826795
666,2012-05-16 09:07:30,"AM",5.49972222222222,0.130598291779773
673,2012-05-17 15:22:57,"PM",11.7886111111111,-0.998469050995397
678,2012-05-19 01:20:35,"AM",-2.18861111111111,0.840290735667827
686,2012-05-19 11:34:39,"AM",8.04583333333333,-0.510355315097821
689,2012-05-20 10:26:31,"AM",6.94055555555556,-0.243756071375391
694,2012-05-21 03:26:56,"AM",-0.0241666666666667,0.999979985750353
697,2012-05-22 15:32:47,"PM",12.1025,-0.999639978093457
698,2012-05-23 05:11:10,"AM",1.76944444444444,0.894609640781342
704,2012-05-27 01:16:44,"AM",-2.03527777777778,0.861370684193816
706,2012-05-27 13:59:17,"PM",10.6730555555556,-0.940263371424678
707,2012-05-28 02:19:39,"AM",-0.963333333333333,0.968365769479699
709,2012-05-28 15:18:19,"PM",12.0141666666667,-0.999993122317703
713,2012-05-31 04:34:50,"AM",1.35361111111111,0.937863702259356
734,2012-06-22 11:05:06,"AM",8.03388888888889,-0.50766367647354
740,2012-06-29 16:21:52,"PM",13.2502777777778,-0.946906751253644
750,2012-07-07 01:36:25,"AM",-1.64277777777778,0.90893314071424
753,2012-07-07 15:48:05,"PM",12.5522222222222,-0.989567738720264
756,2012-07-08 15:23:20,"PM",12.1186111111111,-0.999517915566191
758,2012-07-09 02:00:24,"AM",-1.28555555555556,0.943897054391201
771,2012-07-14 01:21:59,"AM",-2.0475,0.859740867948661
772,2012-07-14 18:48:06,"PM",15.3875,-0.631860220964409
774,2012-07-15 02:15:18,"AM",-1.18555555555556,0.952218275617877
777,2012-07-16 14:07:16,"PM",10.6536111111111,-0.938518131071565
880,2013-05-01 11:13:21,"AM",7.04444444444444,-0.270040328858001
885,2013-05-03 10:22:11,"AM",6.27,-0.0706269859311664
892,2013-05-05 06:19:42,"AM",2.30611111111111,0.823218949352743
893,2013-05-06 05:52:46,"AM",1.89416666666667,0.879544786827725
894,2013-05-07 01:27:44,"AM",-2.48555555555556,0.795649722077764
911,2013-05-10 11:07:55,"AM",7.29388888888889,-0.332298314544625
915,2013-05-11 05:40:10,"AM",1.86666666666667,0.882947592858927
921,2013-05-12 05:34:35,"AM",1.80861111111111,0.889980792154342
923,2013-05-13 05:27:00,"AM",1.71666666666667,0.900698239322588
926,2013-05-14 03:17:24,"AM",-0.408888888888889,0.994275953932284
928,2013-05-14 13:27:38,"PM",9.76111111111111,-0.833082180545069
930,2013-05-15 03:35:25,"AM",-0.0758333333333333,0.999802933281228
937,2013-05-16 09:24:31,"AM",5.775,0.0588708036511892
940,2013-05-17 06:58:46,"AM",3.37777777777778,0.63383096739871
949,2013-05-18 08:14:09,"AM",4.66555555555556,0.342293474354791
954,2013-05-19 03:45:37,"AM",0.221111111111111,0.998325029679758
957,2013-05-20 02:34:14,"AM",-0.938888888888889,0.969942838984809
962,2013-05-21 01:23:50,"AM",-2.0825,0.855025029094482
972,2013-05-21 13:14:07,"PM",9.755,-0.832196139479023
978,2013-05-22 15:47:17,"PM",12.3363888888889,-0.996124659773482
983,2013-05-24 20:05:39,"PM",16.6972222222222,-0.334492279143421
986,2013-05-26 02:39:23,"AM",-0.688611111111111,0.983793890409182
991,2013-05-27 15:42:36,"PM",12.3888888888889,-0.994821748296033
996,2013-05-31 07:44:30,"AM",4.50944444444444,0.3803979267962
1019,2013-06-02 09:31:27,"AM",6.33083333333333,-0.0865037162216096
1022,2013-06-02 13:27:37,"PM",10.2669444444444,-0.898825923171909
1028,2013-06-03 15:12:48,"PM",12.0377777777778,-0.999951092379599
1038,2013-06-06 01:33:30,"AM",-1.56972222222222,0.916740804645556
1047,2013-06-06 15:35:40,"PM",12.4661111111111,-0.992563866320602
1049,2013-06-07 10:35:23,"AM",7.475,-0.37662850169321
1055,2013-06-08 02:24:12,"AM",-0.698888888888889,0.983307876129249
1060,2013-06-08 21:45:47,"PM",18.6616666666667,0.17235891893017
1069,2013-06-11 16:05:48,"PM",13.0255555555556,-0.964172610587413
1087,2013-06-23 15:24:52,"PM",12.3591666666667,-0.99558247215931
1100,2013-07-07 16:46:31,"PM",13.5302777777778,-0.920817121364455
1140,2013-07-23 15:25:00,"PM",11.7513888888889,-0.997882638522286
1146,2013-07-24 12:50:26,"PM",9.14416666666667,-0.73328501408759
1148,2013-07-25 08:41:43,"AM",4.96777777777778,0.266958056039546
1152,2013-07-25 15:56:10,"PM",12.2086111111111,-0.998509011893018
1180,2013-07-31 16:11:00,"PM",12.2613888888889,-0.997659481825444
2,2011-05-22 04:36:46,"AM",1.14722222222222,0.955235343026039
3,2011-05-22 15:13:13,"PM",11.755,-0.997943680808085
5,2011-05-23 01:42:55,"AM",-1.72222222222222,0.900065411864121
7,2011-05-23 16:16:28,"PM",12.8372222222222,-0.976075142109945
8,2011-05-24 01:19:11,"AM",-2.09027777777778,0.853967301919734
9,2011-05-24 13:08:32,"PM",9.73222222222222,-0.828874874860446
10,2011-05-25 01:05:51,"AM",21.6875,0.822268218989775
12,2011-05-25 11:07:29,"AM",7.74111111111111,-0.440200376872141
13,2011-05-26 01:09:59,"AM",21.7830555555556,0.836246280627607
14,2011-05-26 18:13:28,"PM",14.8666666666667,-0.731353701619171
18,2011-05-31 18:50:24,"PM",15.5980555555556,-0.588197009748906
23,2011-06-06 16:25:52,"PM",13.2958333333333,-0.943005056987367
24,2011-06-06 22:01:24,"PM",18.8888888888889,0.23061587074244
25,2011-06-07 17:21:25,"PM",14.2363888888889,-0.833444037416493
26,2011-06-08 02:04:30,"AM",-1.0325,0.963688732644834
28,2011-06-09 05:56:19,"AM",2.84305555555556,0.73555538975489
29,2011-06-10 06:33:35,"AM",3.475,0.613940838750367
30,2011-06-11 03:14:21,"AM",0.164166666666667,0.999076556421831
31,2011-06-11 07:52:16,"AM",4.79611111111111,0.309985112994891
33,2011-06-11 17:09:14,"PM",14.0788888888889,-0.855514911918449
34,2011-06-12 01:27:42,"AM",-1.605,0.913012258106264
35,2011-06-12 07:38:43,"AM",4.57861111111111,0.363589978942629
36,2011-06-12 12:09:44,"PM",9.09555555555556,-0.724572943249335
37,2011-06-12 17:11:00,"PM",14.1166666666667,-0.850352224995563
38,2011-06-13 06:01:24,"AM",2.96416666666667,0.713709040395254
39,2011-06-13 10:50:32,"AM",7.78305555555556,-0.450033500586014
40,2011-06-13 19:14:12,"PM",16.1775,-0.459231054826085
41,2011-06-14 02:03:20,"AM",-0.9975,0.966095016059902
42,2011-06-14 07:03:59,"AM",4.01333333333333,0.496973961027555
43,2011-06-14 14:58:10,"PM",11.9163888888889,-0.999760438013084
44,2011-06-15 16:49:02,"PM",13.7691666666667,-0.894642134156377
50,2011-06-20 18:18:25,"PM",15.2655555555556,-0.656278537348736
53,2011-06-23 13:56:04,"PM",10.8827777777778,-0.957529434228645
54,2011-06-24 00:17:53,"AM",21.2466666666667,0.751264133503511
55,2011-06-24 12:11:10,"PM",9.12861111111111,-0.730510005497035
56,2011-06-25 00:42:16,"AM",21.6469444444444,0.816179610914358
61,2011-07-02 10:45:10,"AM",7.60777777777778,-0.408595975800629
63,2011-07-04 09:23:02,"AM",6.20611111111111,-0.053933581141637
64,2011-07-04 14:55:32,"PM",11.7477777777778,-0.997820704372988
65,2011-07-04 16:58:15,"PM",13.7930555555556,-0.891830429227583
67,2011-07-10 14:52:53,"PM",11.5833333333333,-0.99405633822232
68,2011-07-10 17:47:39,"PM",14.4961111111111,-0.793972714336388
69,2011-07-11 13:20:22,"PM",10.0183333333333,-0.868415247130669
71,2011-07-12 14:29:29,"PM",11.1466666666667,-0.975149354305563
73,2011-07-13 09:50:11,"AM",6.46694444444444,-0.121941523075848
75,2011-07-15 12:39:01,"PM",9.22972222222222,-0.748328954024249
76,2011-07-15 16:49:02,"PM",13.3966666666667,-0.933892806009114
79,2011-07-19 02:40:10,"AM",-0.861111111111111,0.974696212125635
81,2011-07-24 17:26:02,"PM",13.7547222222222,-0.896325265892407
83,2011-07-30 11:05:04,"AM",7.21333333333333,-0.312334918512232
155,2012-05-01 02:54:03,"AM",-1.26777777777778,0.945423831660428
156,2012-05-01 11:51:05,"AM",7.68277777777778,-0.426437187721567
157,2012-05-02 02:57:26,"AM",-1.17194444444444,0.953300549573545
158,2012-05-02 09:35:06,"AM",5.45583333333333,0.141981096174635
159,2012-05-02 12:42:04,"PM",8.57194444444444,-0.62359538661051
160,2012-05-03 02:56:04,"AM",-1.15583333333333,0.954565963622145
161,2012-05-03 09:40:04,"AM",5.57722222222222,0.110457110815397
162,2012-05-03 14:09:30,"PM",10.0680555555556,-0.874795931070189
163,2012-05-04 02:54:36,"AM",-1.14166666666667,0.955664624522429
164,2012-05-04 09:27:37,"AM",5.40888888888889,0.154135588398785
165,2012-05-04 13:16:15,"PM",9.21916666666667,-0.746493033768209
166,2012-05-05 03:23:32,"AM",-0.621111111111111,0.986808666009569
167,2012-05-05 14:09:34,"PM",10.1461111111111,-0.884513132671938
168,2012-05-06 02:44:51,"AM",-1.22805555555556,0.948761175691773
169,2012-05-06 09:36:34,"AM",5.63388888888889,0.0957009769984469
170,2012-05-07 02:51:05,"AM",-1.08666666666667,0.959805291975187
171,2012-05-07 07:54:28,"AM",3.96972222222222,0.506848946796971
172,2012-05-07 14:04:09,"PM",10.1311111111111,-0.882674315967603
173,2012-05-08 03:42:02,"AM",-0.200555555555556,0.998621912235822
174,2012-05-08 13:01:02,"PM",9.11611111111111,-0.728271306352444
175,2012-05-09 03:03:04,"AM",-0.813611111111111,0.977400523728707
176,2012-05-09 17:01:04,"PM",13.1530555555556,-0.954782422689259
177,2012-05-10 03:15:56,"AM",-0.563333333333333,0.989144474800726
178,2012-05-10 14:34:08,"PM",10.7397222222222,-0.946061800386498
179,2012-05-10 19:22:14,"PM",15.5416666666667,-0.600071239924481
180,2012-05-11 18:59:03,"PM",15.1905555555556,-0.67096602169193
181,2012-05-12 01:41:50,"AM",-2.06138888888889,0.857878120135731
