trip_id,start_time,sunrise_date_time
3128,2013-06-18 18:17:23,2013-06-18 01:50:32
3129,2013-06-19 03:58:24,2013-06-19 01:50:34
3130,2013-06-19 11:20:49,2013-06-19 01:50:34
3131,2013-06-19 17:56:50,2013-06-19 01:50:35
3132,2013-06-20 05:30:23,2013-06-20 01:50:40
3133,2013-06-20 14:21:09,2013-06-20 01:50:40
3134,2013-06-21 01:27:09,2013-06-21 01:50:51
3135,2013-06-22 01:54:06,2013-06-22 01:51:06
3137,2013-06-24 03:40:47,2013-06-24 01:51:48
3139,2013-06-26 14:11:31,2013-06-26 01:52:46
3140,2013-06-27 07:51:01,2013-06-27 01:53:21
3142,2013-06-28 09:43:48,2013-06-28 01:54:02
3143,2013-06-29 01:28:06,2013-06-29 01:54:45
3145,2013-06-29 13:17:50,2013-06-29 01:54:46
3146,2013-06-30 02:02:45,2013-06-30 01:55:32
3147,2013-06-30 17:39:35,2013-06-30 01:55:33
3148,2013-07-01 06:14:24,2013-07-01 01:56:24
3149,2013-07-01 23:54:30,2013-07-01 01:56:24
3150,2013-07-02 08:24:54,2013-07-02 01:57:19
3151,2013-07-02 10:58:31,2013-07-02 01:57:19
3152,2013-07-03 04:49:27,2013-07-03 01:58:17
3153,2013-07-03 18:14:17,2013-07-03 01:58:18
3154,2013-07-04 09:42:30,2013-07-04 01:59:20
3155,2013-07-05 01:11:51,2013-07-05 02:00:26
3156,2013-07-06 08:59:36,2013-07-06 02:01:35
3157,2013-07-06 13:15:34,2013-07-06 02:01:35
3158,2013-07-08 03:02:32,2013-07-08 02:04:03
3161,2013-07-14 02:52:11,2013-07-14 02:12:36
3162,2013-07-14 09:20:42,2013-07-14 02:12:36
3166,2013-07-15 07:50:04,2013-07-15 02:14:10
3167,2013-07-15 11:50:19,2013-07-15 02:14:10
3175,2013-07-16 07:29:47,2013-07-16 02:15:48
3177,2013-07-16 09:57:47,2013-07-16 02:15:45
3178,2013-07-16 15:54:50,2013-07-16 02:15:49
3180,2013-07-17 05:28:59,2013-07-17 02:17:26
3181,2013-07-17 14:26:28,2013-07-17 02:17:26
3182,2013-07-18 07:28:13,2013-07-18 02:19:07
3184,2013-07-20 12:22:07,2013-07-20 02:22:36
3185,2013-07-21 07:59:56,2013-07-21 02:24:22
3191,2013-07-26 09:50:24,2013-07-26 02:33:38
3194,2013-07-27 13:29:19,2013-07-27 02:35:33
3287,2013-06-11 15:39:08,2013-06-11 01:52:23
3288,2013-06-12 01:59:05,2013-06-12 01:51:55
3289,2013-06-12 09:21:31,2013-06-12 01:51:55
3290,2013-06-12 15:14:18,2013-06-12 01:51:55
3291,2013-06-13 01:38:19,2013-06-13 01:51:31
3292,2013-06-13 10:07:06,2013-06-13 01:51:31
3293,2013-06-13 16:31:35,2013-06-13 01:51:31
3294,2013-06-14 02:47:39,2013-06-14 01:51:11
3295,2013-06-14 07:52:59,2013-06-14 01:51:12
3296,2013-06-15 02:06:38,2013-06-15 01:50:55
3297,2013-06-15 09:58:51,2013-06-15 01:50:55
3298,2013-06-15 15:56:42,2013-06-15 01:50:55
3299,2013-06-16 02:21:58,2013-06-16 01:50:42
3301,2013-06-18 03:52:44,2013-06-18 01:50:34
3302,2013-06-18 12:18:20,2013-06-18 01:50:34
3303,2013-06-18 16:02:35,2013-06-18 01:50:34
3304,2013-06-19 03:44:59,2013-06-19 01:50:36
3305,2013-06-19 16:46:55,2013-06-19 01:50:36
3307,2013-06-21 02:26:03,2013-06-21 01:50:52
3308,2013-06-21 08:07:51,2013-06-21 01:50:52
3311,2013-06-23 17:24:11,2013-06-23 01:51:26
3312,2013-06-24 16:58:35,2013-06-24 01:51:49
3314,2013-06-27 13:19:23,2013-06-27 01:53:24
3315,2013-06-28 00:33:47,2013-06-28 01:54:04
3318,2013-06-30 09:06:03,2013-06-30 01:55:34
3319,2013-07-01 03:34:05,2013-07-01 01:56:25
3325,2013-07-07 12:31:41,2013-07-07 02:02:49
3326,2013-07-08 06:34:38,2013-07-08 02:04:04
3331,2013-07-09 14:38:53,2013-07-09 02:05:23
2714,2013-06-09 08:09:37,2013-06-09 01:53:31
2715,2013-06-09 23:41:05,2013-06-09 01:53:31
2716,2013-06-10 10:13:06,2013-06-10 01:52:55
2717,2013-06-10 17:06:42,2013-06-10 01:52:54
2718,2013-06-11 08:23:44,2013-06-11 01:52:22
2719,2013-06-12 01:00:20,2013-06-12 01:51:53
2720,2013-06-12 08:29:07,2013-06-12 01:51:54
2721,2013-06-12 16:39:58,2013-06-12 01:51:53
2723,2013-06-13 08:16:33,2013-06-13 01:51:29
2724,2013-06-13 16:07:42,2013-06-13 01:51:29
2725,2013-06-14 10:59:55,2013-06-14 01:51:09
2726,2013-06-14 15:15:51,2013-06-14 01:51:09
2727,2013-06-15 04:05:08,2013-06-15 01:50:54
2728,2013-06-15 11:39:09,2013-06-15 01:50:53
2729,2013-06-16 06:28:28,2013-06-16 01:50:42
2730,2013-06-16 23:55:07,2013-06-16 01:50:42
2731,2013-06-17 08:15:08,2013-06-17 01:50:35
2732,2013-06-17 13:40:12,2013-06-17 01:50:36
2733,2013-06-18 01:01:46,2013-06-18 01:50:32
2734,2013-06-18 07:08:42,2013-06-18 01:50:33
2735,2013-06-18 14:45:14,2013-06-18 01:50:32
2736,2013-06-19 06:54:50,2013-06-19 01:50:34
2737,2013-06-20 08:43:09,2013-06-20 01:50:40
2738,2013-06-20 11:00:09,2013-06-20 01:50:41
2739,2013-06-21 00:44:57,2013-06-21 01:50:49
2740,2013-06-21 05:52:41,2013-06-21 01:50:50
2741,2013-06-21 12:56:24,2013-06-21 01:50:50
2742,2013-06-21 16:28:08,2013-06-21 01:50:50
2743,2013-06-22 06:27:21,2013-06-22 01:51:05
2744,2013-06-22 14:54:02,2013-06-22 01:51:06
2746,2013-06-23 08:39:10,2013-06-23 01:51:24
2747,2013-06-24 06:39:02,2013-06-24 01:51:47
2748,2013-06-24 14:18:14,2013-06-24 01:51:48
2749,2013-06-25 07:01:36,2013-06-25 01:52:15
2750,2013-06-25 13:32:21,2013-06-25 01:52:14
2751,2013-06-26 08:32:53,2013-06-26 01:52:46
2752,2013-06-27 01:28:20,2013-06-27 01:53:22
2755,2013-06-27 09:58:35,2013-06-27 01:53:20
2756,2013-06-27 13:55:36,2013-06-27 01:53:22
2757,2013-06-28 01:21:23,2013-06-28 01:54:01
2758,2013-06-28 15:39:08,2013-06-28 01:54:02
2760,2013-06-29 14:05:40,2013-06-29 01:54:46
2761,2013-06-30 00:56:36,2013-06-30 01:55:33
2762,2013-06-30 12:07:45,2013-06-30 01:55:33
2764,2013-07-02 11:43:31,2013-07-02 01:57:19
2765,2013-07-02 16:04:33,2013-07-02 01:57:20
2766,2013-07-03 08:36:50,2013-07-03 01:58:17
2768,2013-07-04 02:25:09,2013-07-04 01:59:20
2769,2013-07-05 13:52:16,2013-07-05 02:00:27
2770,2013-07-06 09:16:45,2013-07-06 02:01:35
2773,2013-07-08 08:54:05,2013-07-08 02:04:03
2774,2013-07-09 11:11:43,2013-07-09 02:05:22
2780,2013-07-13 13:41:14,2013-07-13 02:11:04
2787,2013-07-15 11:44:09,2013-07-15 02:14:12
2792,2013-07-16 12:00:24,2013-07-16 02:15:47
2793,2013-07-16 15:30:48,2013-07-16 02:15:47
2797,2013-07-19 10:18:00,2013-07-19 02:20:51
2798,2013-07-19 14:57:38,2013-07-19 02:20:51
2800,2013-07-21 12:04:07,2013-07-21 02:24:23
2803,2013-07-22 17:29:09,2013-07-22 02:26:11
2809,2013-07-23 12:42:45,2013-07-23 02:28:02
2811,2013-07-23 16:13:26,2013-07-23 02:28:00
2813,2013-07-24 11:09:11,2013-07-24 02:29:52
2824,2013-07-26 09:01:23,2013-07-26 02:33:38
2829,2013-07-27 12:20:35,2013-07-27 02:35:33
2834,2013-07-28 14:43:50,2013-07-28 02:37:29
2836,2013-07-28 18:27:01,2013-07-28 02:37:28
2841,2013-07-30 13:05:37,2013-07-30 02:41:25
2845,2013-07-31 17:05:57,2013-07-31 02:43:25
3249,2013-06-10 00:14:34,2013-06-10 01:52:55
3250,2013-06-11 07:25:38,2013-06-11 01:52:24
3251,2013-06-12 14:19:09,2013-06-12 01:51:53
3252,2013-06-13 00:06:11,2013-06-13 01:51:30
3253,2013-06-13 12:43:06,2013-06-13 01:51:30
3254,2013-06-14 00:27:27,2013-06-14 01:51:10
3256,2013-06-14 14:02:06,2013-06-14 01:51:09
3257,2013-06-15 00:02:08,2013-06-15 01:50:56
3258,2013-06-15 12:26:54,2013-06-15 01:50:54
3259,2013-06-16 00:27:27,2013-06-16 01:50:43
3260,2013-06-16 14:15:36,2013-06-16 01:50:44
3261,2013-06-16 23:31:26,2013-06-16 01:50:43
3262,2013-06-17 11:11:41,2013-06-17 01:50:36
3263,2013-06-17 23:55:29,2013-06-17 01:50:37
3264,2013-06-18 10:04:16,2013-06-18 01:50:34
3265,2013-06-19 07:48:11,2013-06-19 01:50:36
3266,2013-06-20 14:00:24,2013-06-20 01:50:42
3267,2013-06-21 15:01:16,2013-06-21 01:50:52
3268,2013-06-22 07:06:36,2013-06-22 01:51:08
3269,2013-06-22 17:21:18,2013-06-22 01:51:07
3272,2013-06-23 13:02:52,2013-06-23 01:51:26
3274,2013-06-24 14:18:03,2013-06-24 01:51:49
2232,2012-06-09 09:39:28,2012-06-09 01:53:22
2233,2012-06-09 16:17:51,2012-06-09 01:53:21
2235,2012-06-09 18:39:09,2012-06-09 01:53:19
2237,2012-06-11 11:34:09,2012-06-11 01:52:14
2239,2012-06-13 07:07:51,2012-06-13 01:51:23
2240,2012-06-13 16:13:36,2012-06-13 01:51:23
2241,2012-06-14 06:17:00,2012-06-14 01:51:04
2242,2012-06-14 19:42:02,2012-06-14 01:51:04
2245,2012-06-18 21:53:17,2012-06-18 01:50:32
2246,2012-06-19 12:07:08,2012-06-19 01:50:35
2247,2012-06-20 06:50:40,2012-06-20 01:50:43
2248,2012-06-21 00:44:29,2012-06-21 01:50:53
2249,2012-06-21 06:54:08,2012-06-21 01:50:53
2250,2012-06-21 12:27:42,2012-06-21 01:50:53
2251,2012-06-22 07:23:52,2012-06-22 01:51:08
2253,2012-06-23 04:18:20,2012-06-23 01:51:30
2254,2012-06-23 16:38:54,2012-06-23 01:51:28
2255,2012-06-23 23:40:29,2012-06-23 01:51:29
2257,2012-06-25 00:57:20,2012-06-25 01:52:21
2258,2012-06-25 10:51:40,2012-06-25 01:52:21
2260,2012-06-26 23:56:56,2012-06-26 01:52:53
2266,2012-06-29 00:26:21,2012-06-29 01:54:55
2270,2012-07-01 05:55:55,2012-07-01 01:56:36
2271,2012-07-01 16:11:21,2012-07-01 01:56:37
2272,2012-07-02 05:13:15,2012-07-02 01:57:32
2273,2012-07-02 16:12:26,2012-07-02 01:57:32
2276,2012-07-06 13:06:08,2012-07-06 02:01:52
2277,2012-07-07 13:13:38,2012-07-07 02:03:05
2279,2012-07-08 12:24:03,2012-07-08 02:04:21
2280,2012-07-08 23:56:27,2012-07-08 02:04:21
2284,2012-07-13 13:31:17,2012-07-13 02:11:26
2290,2012-07-16 15:54:36,2012-07-16 02:16:11
2294,2012-07-18 13:02:49,2012-07-18 02:19:33
2295,2012-07-19 01:12:09,2012-07-19 02:21:16
2297,2012-07-21 14:52:38,2012-07-21 02:24:49
2300,2012-07-29 10:57:11,2012-07-29 02:39:54
2495,2012-06-10 02:42:05,2012-06-10 01:52:45
2496,2012-06-11 03:27:50,2012-06-11 01:52:14
2498,2012-06-11 11:14:00,2012-06-11 01:52:15
2499,2012-06-12 03:19:34,2012-06-12 01:51:46
2500,2012-06-12 17:11:18,2012-06-12 01:51:46
2501,2012-06-13 04:04:39,2012-06-13 01:51:23
2502,2012-06-13 15:06:46,2012-06-13 01:51:24
2503,2012-06-14 08:45:06,2012-06-14 01:51:04
2504,2012-06-15 11:29:08,2012-06-15 01:50:52
2505,2012-06-16 00:18:32,2012-06-16 01:50:40
2506,2012-06-16 13:02:24,2012-06-16 01:50:40
2508,2012-06-17 14:38:23,2012-06-17 01:50:33
2509,2012-06-18 02:01:08,2012-06-18 01:50:31
2510,2012-06-18 12:47:15,2012-06-18 01:50:32
2511,2012-06-19 01:45:36,2012-06-19 01:50:34
2512,2012-06-19 07:12:36,2012-06-19 01:50:34
2513,2012-06-20 00:05:22,2012-06-20 01:50:43
2532,2012-06-20 12:33:21,2012-06-20 01:50:42
2533,2012-06-21 03:33:42,2012-06-21 01:50:53
2534,2012-06-21 14:59:30,2012-06-21 01:50:53
2535,2012-06-22 01:21:37,2012-06-22 01:51:08
2536,2012-06-22 14:09:00,2012-06-22 01:51:08
2537,2012-06-23 01:55:00,2012-06-23 01:51:28
2540,2012-06-23 09:21:36,2012-06-23 01:51:28
2541,2012-06-24 00:09:20,2012-06-24 01:51:53
2545,2012-06-26 14:18:07,2012-06-26 01:52:53
2546,2012-06-27 00:41:35,2012-06-27 01:53:30
2547,2012-06-27 09:37:10,2012-06-27 01:53:30
2548,2012-06-27 16:49:28,2012-06-27 01:53:30
2549,2012-06-28 01:05:49,2012-06-28 01:54:11
2550,2012-06-28 10:10:04,2012-06-28 01:54:11
2551,2012-06-28 14:53:48,2012-06-28 01:54:11
2553,2012-06-29 12:53:00,2012-06-29 01:54:55
2554,2012-06-30 01:08:14,2012-06-30 01:55:44
2555,2012-06-30 05:09:03,2012-06-30 01:55:44
2556,2012-06-30 14:07:09,2012-06-30 01:55:45
2557,2012-07-01 02:35:09,2012-07-01 01:56:36
2558,2012-07-01 09:15:24,2012-07-01 01:56:36
2559,2012-07-01 15:50:34,2012-07-01 01:56:36
2560,2012-07-02 01:53:46,2012-07-02 01:57:32
2561,2012-07-02 08:59:33,2012-07-02 01:57:33
2562,2012-07-02 15:54:02,2012-07-02 01:57:33
2563,2012-07-03 10:43:05,2012-07-03 01:58:34
2564,2012-07-03 23:45:03,2012-07-03 01:58:32
2565,2012-07-04 15:27:48,2012-07-04 01:59:37
2566,2012-07-06 09:21:07,2012-07-06 02:01:51
2567,2012-07-06 12:55:37,2012-07-06 02:01:51
2568,2012-07-07 02:41:59,2012-07-07 02:03:04
2569,2012-07-07 14:46:15,2012-07-07 02:03:04
2570,2012-07-08 14:49:27,2012-07-08 02:04:21
2571,2012-07-09 00:44:06,2012-07-09 02:05:40
2572,2012-07-09 13:18:31,2012-07-09 02:05:41
2574,2012-07-10 03:29:41,2012-07-10 02:07:02
2578,2012-07-11 01:22:13,2012-07-11 02:08:28
2580,2012-07-13 00:01:24,2012-07-13 02:11:26
2581,2012-07-13 11:14:32,2012-07-13 02:11:25
2582,2012-07-14 17:21:24,2012-07-14 02:12:58
2584,2012-07-16 23:32:03,2012-07-16 02:16:11
2585,2012-07-17 23:58:10,2012-07-17 02:17:51
2586,2012-07-18 10:44:44,2012-07-18 02:19:31
2587,2012-07-19 23:51:32,2012-07-19 02:21:16
2588,2012-07-20 05:22:39,2012-07-20 02:23:00
